Me1_v2_0235040.2,AT2G01490.2
Me1_v2_0235040.3,AT2G01490.2
Me1_v2_0235040.4,AT2G01490.2
Me1_v2_0235040.5,AT2G01490.2
Me1_v2_0235040.6,AT2G01490.2
Me1_v2_0235040.7,AT2G01490.2
Me1_v2_0235050.1,AT2G28190.1
Me1_v2_0235050.2,AT2G28190.1
Me1_v2_0235050.3,AT2G28190.1
Me1_v2_0235060.1,AT1G12520.1
Me1_v2_0235060.2,AT1G12520.1
Me1_v2_0235060.3,AT1G12520.2
Me1_v2_0235070.1,AT2G28620.3
Me1_v2_0235070.2,AT2G28620.3
Me1_v2_0235070.3,AT2G28620.3
Me1_v2_0235080.1,AT1G74320.1
Me1_v2_0235080.2,AT1G74320.1
Me1_v2_0235080.3,AT1G74320.1
Me1_v2_0235120.1,AT5G60160.1
Me1_v2_0235120.2,AT5G60160.1
Me1_v2_0235120.3,AT5G60160.1
Me1_v2_0235140.1,AT2G25890.1
Me1_v2_0235150.1,AT5G14310.1
Me1_v2_0235150.2,AT5G14310.1
Me1_v2_0235170.1,AT2G41835.1
Me1_v2_0235170.2,AT2G41835.1
Me1_v2_0235180.1,AT1G16900.1
Me1_v2_0235180.2,AT1G16900.1
Me1_v2_0235180.3,AT1G16900.1
Me1_v2_0235180.4,AT1G16900.1
Me1_v2_0235180.5,AT1G16900.1
Me1_v2_0235180.6,AT1G16900.1
Me1_v2_0235180.7,AT1G16900.1
Me1_v2_0235200.1,AT3G49000.1
Me1_v2_0235200.2,AT3G49000.1
Me1_v2_0235200.3,AT3G49000.1
Me1_v2_0235220.1,ATMG00860.1
Me1_v2_0235230.1,ATMG00860.1
Me1_v2_0235250.1,AT3G22840.1
Me1_v2_0235250.2,AT3G22840.1
Me1_v2_0235260.2,AT3G55480.2
Me1_v2_0235260.1,AT3G55480.2
Me1_v2_0235260.3,AT3G55480.1
Me1_v2_0235260.4,AT3G55480.1
Me1_v2_0235280.2,AT1G55915.4
Me1_v2_0235280.3,AT1G55915.4
Me1_v2_0235280.1,AT1G55915.4
Me1_v2_0235280.4,AT1G55915.4
Me1_v2_0235280.5,AT1G55915.4
Me1_v2_0235300.1,AT5G47680.1
Me1_v2_0235300.2,AT5G47680.1
Me1_v2_0235310.1,AT4G18240.1
Me1_v2_0235310.10,AT5G65685.2
Me1_v2_0235310.2,AT4G18240.1
Me1_v2_0235310.3,AT4G18240.1
Me1_v2_0235310.4,AT4G18240.1
Me1_v2_0235310.5,AT4G18240.1
Me1_v2_0235310.6,AT4G18240.1
Me1_v2_0235310.7,AT4G18240.1
Me1_v2_0235310.8,AT5G65685.2
Me1_v2_0235310.9,AT5G65685.2
Me1_v2_0235320.1,AT5G16760.1
Me1_v2_0235320.2,AT5G16760.1
Me1_v2_0235330.1,ATMG00860.1
Me1_v2_0059310.1,AT1G29880.1
Me1_v2_0059320.1,AT2G26990.1
Me1_v2_0059320.2,AT2G26990.1
Me1_v2_0059320.3,AT2G26990.1
Me1_v2_0059330.1,AT2G40770.2
Me1_v2_0059330.2,AT2G40770.2
Me1_v2_0059340.1,AT2G40770.2
Me1_v2_0059350.1,AT5G59570.2
Me1_v2_0059350.2,AT5G59570.2
Me1_v2_0059350.3,AT5G59570.2
Me1_v2_0059350.4,AT5G59570.2
Me1_v2_0059350.5,AT5G59570.2
Me1_v2_0059350.6,AT5G59570.2
Me1_v2_0059350.7,AT5G59570.2
Me1_v2_0059350.8,AT5G59570.2
Me1_v2_0059350.9,AT5G59570.2
Me1_v2_0059360.1,AT5G32440.1
Me1_v2_0059360.2,AT5G32440.3
Me1_v2_0059370.1,AT5G33406.1
Me1_v2_0059380.1,ATMG00860.1
Me1_v2_0059410.2,AT5G19440.1
Me1_v2_0059410.3,AT5G19440.1
Me1_v2_0059410.4,AT5G19440.1
Me1_v2_0059410.5,AT5G19440.1
Me1_v2_0059410.1,AT5G19440.1
Me1_v2_0059430.1,AT3G20870.3
Me1_v2_0059430.10,AT3G20870.2
Me1_v2_0059430.11,AT3G20870.2
Me1_v2_0059430.12,AT3G20870.2
Me1_v2_0059430.2,AT3G20870.3
Me1_v2_0059430.3,AT3G20870.3
Me1_v2_0059430.4,AT3G20870.2
Me1_v2_0059430.5,AT3G20870.2
Me1_v2_0059430.6,AT3G20870.3
Me1_v2_0059430.7,AT3G20870.2
Me1_v2_0059430.8,AT3G20870.2
Me1_v2_0059430.9,AT3G20870.2
Me1_v2_0059460.1,AT5G53160.2
Me1_v2_0059460.2,AT5G53160.2
Me1_v2_0059500.1,AT4G17870.1
Me1_v2_0059500.10,AT5G53160.2
Me1_v2_0059500.11,AT5G53160.2
Me1_v2_0059500.2,AT5G53160.2
Me1_v2_0059500.3,AT5G53160.2
Me1_v2_0059500.4,AT5G53160.2
Me1_v2_0059500.5,AT5G53160.2
Me1_v2_0059500.6,AT5G53160.2
Me1_v2_0059500.7,AT5G53160.2
Me1_v2_0059500.8,AT5G53160.2
Me1_v2_0059500.9,AT5G53160.2
Me1_v2_0059510.2,AT2G25737.1
Me1_v2_0059510.1,AT2G25737.1
Me1_v2_0059510.3,AT2G25737.1
Me1_v2_0059510.4,AT2G25737.1
Me1_v2_0059510.5,AT2G25737.1
Me1_v2_0059520.1,ATMG00860.1
Me1_v2_0059560.1,AT2G01830.1
Me1_v2_0059580.1,AT5G47560.1
Me1_v2_0059600.1,AT5G19180.1
Me1_v2_0059600.2,AT5G19180.1
Me1_v2_0059600.3,AT5G19180.1
Me1_v2_0059600.4,AT5G19180.1
Me1_v2_0059600.5,AT5G19180.1
Me1_v2_0059600.6,AT5G19180.1
Me1_v2_0059600.7,AT5G19180.2
Me1_v2_0059600.8,AT5G19180.1
Me1_v2_0059610.1,AT1G04280.2
Me1_v2_0059610.2,AT1G04280.2
Me1_v2_0059630.1,AT2G30630.1
Me1_v2_0059640.1,AT1G63440.1
Me1_v2_0059660.1,AT3G61780.1
Me1_v2_0059660.2,AT3G61780.1
Me1_v2_0059660.3,AT3G61780.1
Me1_v2_0059660.4,AT3G61780.1
Me1_v2_0059660.5,AT3G61780.1
Me1_v2_0059670.1,AT2G14530.1
Me1_v2_0059700.1,AT5G64380.1
Me1_v2_0059700.2,AT5G64380.1
Me1_v2_0059700.3,AT5G64380.1
Me1_v2_0059700.4,AT5G64380.1
Me1_v2_0059700.5,AT5G64380.1
Me1_v2_0059710.1,AT4G36690.4
Me1_v2_0059800.1,AT4G04780.1
Me1_v2_0059810.1,AT3G52115.1
Me1_v2_0059820.1,AT3G53790.1
Me1_v2_0059820.2,AT3G53790.1
Me1_v2_0059840.1,AT5G23090.5
Me1_v2_0059840.2,AT5G23090.5
Me1_v2_0059840.3,AT5G23090.5
Me1_v2_0059840.4,AT5G23090.5
Me1_v2_0059840.5,AT5G23090.5
Me1_v2_0059850.1,AT1G48320.1
Me1_v2_0059860.1,AT1G09830.1
Me1_v2_0059860.2,AT1G09830.1
Me1_v2_0059870.1,AT3G50690.1
Me1_v2_0059880.1,AT1G12640.1
Me1_v2_0059890.1,ATMG00860.1
Me1_v2_0059910.1,ATMG00860.1
Me1_v2_0059920.1,ATMG00860.1
Me1_v2_0059930.1,AT1G78420.1
Me1_v2_0059930.2,AT1G78420.1
Me1_v2_0059930.3,AT1G78420.1
Me1_v2_0059930.4,AT1G78420.1
Me1_v2_0059930.5,AT1G78420.1
Me1_v2_0059930.6,AT1G78420.1
Me1_v2_0059930.7,AT1G78420.1
Me1_v2_0059940.1,AT5G17300.1
Me1_v2_0059940.2,AT5G17300.1
Me1_v2_0059940.3,AT5G17300.1
Me1_v2_0059940.4,AT5G17300.1
Me1_v2_0059940.5,AT5G17300.1
Me1_v2_0059940.6,AT5G17300.1
Me1_v2_0059950.1,ATMG00860.1
Me1_v2_0060000.1,AT1G72170.1
Me1_v2_0060010.1,AT1G78630.1
Me1_v2_0060020.1,AT4G30150.1
Me1_v2_0060020.2,AT4G30150.2
Me1_v2_0060020.4,AT4G30150.1
Me1_v2_0060020.5,AT4G30150.1
Me1_v2_0060020.6,AT4G30150.1
Me1_v2_0060020.7,AT4G30150.1
Me1_v2_0060030.1,AT1G26560.1
Me1_v2_0060040.1,AT1G30400.2
Me1_v2_0060040.2,AT1G30400.2
Me1_v2_0060050.1,AT2G25070.2
Me1_v2_0060050.2,AT4G31860.3
Me1_v2_0060050.3,AT4G31860.3
Me1_v2_0060060.1,AT1G80950.1
Me1_v2_0060060.2,AT1G80950.1
Me1_v2_0060060.3,AT1G80950.1
Me1_v2_0060060.4,AT1G80950.1
Me1_v2_0060070.1,AT2G21250.1
Me1_v2_0060070.2,AT2G21250.1
Me1_v2_0060070.3,AT2G21250.1
Me1_v2_0060070.4,AT2G21250.1
Me1_v2_0060070.5,AT2G21250.1
Me1_v2_0060080.1,AT1G21065.1
Me1_v2_0060080.2,AT1G21065.1
Me1_v2_0060080.3,AT1G21065.1
Me1_v2_0060080.4,AT1G21065.1
Me1_v2_0060080.5,AT1G21065.1
Me1_v2_0060080.6,AT1G21065.1
Me1_v2_0060090.1,AT5G51660.1
Me1_v2_0060100.1,AT5G51660.2
Me1_v2_0060100.2,AT5G51660.2
Me1_v2_0060110.1,AT5G05987.1
Me1_v2_0060120.1,AT1G21640.1
Me1_v2_0060130.1,ATMG00860.1
Me1_v2_0060150.1,AT2G03670.1
Me1_v2_0060160.1,AT3G52905.1
Me1_v2_0060170.1,AT5G67530.1
Me1_v2_0060170.2,AT5G67530.1
Me1_v2_0060170.3,AT5G67530.1
Me1_v2_0060170.4,AT5G67530.1
Me1_v2_0060180.1,AT4G34050.1
Me1_v2_0060210.1,AT1G14270.2
Me1_v2_0060210.2,AT1G14270.4
Me1_v2_0060220.1,AT4G21070.1
Me1_v2_0060220.10,AT4G21070.1
Me1_v2_0060220.11,AT4G21070.1
Me1_v2_0060220.12,AT4G21070.1
Me1_v2_0060220.13,AT4G21070.1
Me1_v2_0060220.14,AT4G21070.1
Me1_v2_0060220.15,AT4G21070.1
Me1_v2_0060220.2,AT4G21070.1
Me1_v2_0060220.3,AT4G21070.1
Me1_v2_0060220.4,AT4G21070.1
Me1_v2_0060220.5,AT4G21070.1
Me1_v2_0060220.6,AT4G21070.1
Me1_v2_0060220.7,AT4G21070.1
Me1_v2_0060220.8,AT4G21070.1
Me1_v2_0060220.9,AT4G21070.1
Me1_v2_0060230.1,AT3G14067.1
Me1_v2_0060230.2,AT5G67360.1
Me1_v2_0060230.3,AT2G05920.1
Me1_v2_0060260.1,AT3G19900.1
Me1_v2_0060260.2,AT3G19900.1
Me1_v2_0060270.1,AT5G20680.6
Me1_v2_0060270.2,AT5G20680.6
Me1_v2_0060270.3,AT5G20680.6
Me1_v2_0060270.4,AT5G20680.6
Me1_v2_0060320.1,AT5G59810.1
Me1_v2_0060330.1,AT5G44530.3
Me1_v2_0060320.2,AT5G44530.3
Me1_v2_0060340.1,AT1G30600.1
Me1_v2_0060350.1,ATMG00860.1
Me1_v2_0060370.1,AT2G05920.1
Me1_v2_0060390.1,AT1G72770.3
Me1_v2_0060400.1,AT5G57050.3
Me1_v2_0060410.1,AT5G18410.2
Me1_v2_0060410.2,AT5G18410.2
Me1_v2_0060410.3,AT5G18410.2
Me1_v2_0060410.4,AT5G18410.1
Me1_v2_0060420.1,AT5G18410.3
Me1_v2_0060420.2,AT5G18410.3
Me1_v2_0060420.3,AT5G18410.3
Me1_v2_0060420.4,AT5G18410.3
Me1_v2_0060420.5,AT5G18410.3
Me1_v2_0060420.6,AT5G18410.3
Me1_v2_0060430.2,AT5G18410.1
Me1_v2_0060430.1,AT5G18410.1
Me1_v2_0060440.1,AT5G06970.1
Me1_v2_0060450.1,AT5G18410.1
Me1_v2_0060470.1,AT3G06060.1
Me1_v2_0060470.2,AT3G06060.1
Me1_v2_0060470.3,AT3G06060.1
Me1_v2_0060470.4,AT3G06060.1
Me1_v2_0060490.1,AT1G23010.1
Me1_v2_0060510.1,ATMG00860.1
Me1_v2_0060520.1,ATMG00860.1
Me1_v2_0060540.2,AT2G37520.1
Me1_v2_0060540.1,AT2G37520.1
Me1_v2_0060590.1,AT3G20000.1
Me1_v2_0060590.2,AT3G20000.2
Me1_v2_0060600.2,AT1G78930.1
Me1_v2_0060600.3,AT1G78930.1
Me1_v2_0060600.1,AT1G78930.1
Me1_v2_0060600.4,AT1G78930.1
Me1_v2_0060650.1,AT5G46850.1
Me1_v2_0060650.2,AT5G46850.1
Me1_v2_0060650.3,AT5G46850.1
Me1_v2_0060650.4,AT5G46850.1
Me1_v2_0060660.1,AT3G51520.1
Me1_v2_0060670.1,AT1G05270.1
Me1_v2_0060680.1,AT5G04900.1
Me1_v2_0060690.1,AT5G17670.1
Me1_v2_0060690.2,AT5G17670.1
Me1_v2_0060700.2,AT2G23420.1
Me1_v2_0060700.1,AT4G36940.1
Me1_v2_0060710.2,AT4G05410.1
Me1_v2_0060710.1,AT4G05410.1
Me1_v2_0060720.1,AT4G05410.1
Me1_v2_0060730.1,AT2G43120.1
Me1_v2_0060730.2,AT2G43120.1
Me1_v2_0060730.3,AT2G43120.1
Me1_v2_0060730.4,AT2G43120.1
Me1_v2_0060730.5,AT2G43120.1
Me1_v2_0060740.1,AT4G02570.3
Me1_v2_0060740.2,AT4G02570.3
Me1_v2_0060740.3,AT4G02570.3
Me1_v2_0060740.4,AT4G02570.3
Me1_v2_0060740.5,AT4G02570.3
Me1_v2_0060740.6,AT4G02570.3
Me1_v2_0060740.7,AT4G02570.3
Me1_v2_0060750.1,AT5G57655.2
Me1_v2_0060750.2,AT5G57655.2
Me1_v2_0060750.3,AT5G57655.2
Me1_v2_0060750.4,AT5G57655.2
Me1_v2_0060770.1,AT5G36290.1
Me1_v2_0060770.2,AT5G36290.1
Me1_v2_0060770.3,AT5G36290.1
Me1_v2_0060770.4,AT5G36290.1
Me1_v2_0060770.5,AT5G36290.1
Me1_v2_0060790.1,AT5G04900.1
Me1_v2_0060800.1,AT3G04160.3
Me1_v2_0060810.1,AT5G19530.1
Me1_v2_0060810.2,AT5G19530.1
Me1_v2_0060810.3,AT5G19530.2
Me1_v2_0060820.1,AT4G23890.1
Me1_v2_0060820.2,AT4G23890.1
Me1_v2_0060820.3,AT4G23890.1
Me1_v2_0060830.1,AT1G24610.1
Me1_v2_0060830.2,AT1G24610.1
Me1_v2_0060840.2,AT4G21710.1
Me1_v2_0060840.1,AT4G21710.1
Me1_v2_0060850.1,AT4G21710.1
Me1_v2_0060860.1,AT3G13490.1
Me1_v2_0060860.2,AT3G13490.1
Me1_v2_0060870.1,AT2G25620.1
Me1_v2_0060880.2,AT2G15240.1
Me1_v2_0060880.1,AT2G15240.1
Me1_v2_0060880.3,AT2G15240.1
Me1_v2_0060890.1,ATMG00860.1
Me1_v2_0060900.1,AT1G33780.1
Me1_v2_0060920.1,AT5G60600.1
Me1_v2_0060920.2,AT5G60600.1
Me1_v2_0060920.3,AT5G60600.1
Me1_v2_0060920.4,AT5G60600.1
Me1_v2_0060920.5,AT5G60600.1
Me1_v2_0060930.1,AT1G01630.1
Me1_v2_0060930.2,AT1G01630.1
Me1_v2_0060930.3,AT1G01630.1
Me1_v2_0060930.4,AT1G14820.3
Me1_v2_0060940.1,AT5G58130.1
Me1_v2_0060940.2,AT5G58130.1
Me1_v2_0060940.3,AT5G58130.1
Me1_v2_0060940.4,AT5G58130.1
Me1_v2_0060940.5,AT5G58130.1
Me1_v2_0060990.1,AT4G22220.1
Me1_v2_0061010.1,AT1G64670.1
Me1_v2_0061010.2,AT1G64670.1
Me1_v2_0061010.3,AT1G64670.1
Me1_v2_0061030.1,AT1G76150.1
Me1_v2_0061030.2,AT1G76150.1
Me1_v2_0061030.3,AT1G76150.1
Me1_v2_0061030.4,AT1G76150.1
Me1_v2_0061030.5,AT1G76150.1
Me1_v2_0061040.1,AT3G01310.2
Me1_v2_0061040.2,AT3G01310.1
Me1_v2_0061050.1,AT2G20860.3
Me1_v2_0061060.1,AT2G22200.1
Me1_v2_0061070.1,AT5G11680.1
Me1_v2_0061070.2,AT5G11680.1
Me1_v2_0061080.1,AT5G14620.1
Me1_v2_0061090.1,AT5G14620.1
Me1_v2_0061090.2,AT5G14620.1
Me1_v2_0061110.1,AT5G11680.1
Me1_v2_0061110.2,AT5G11680.1
Me1_v2_0061110.3,AT5G11680.1
Me1_v2_0061140.1,AT1G67325.1
Me1_v2_0061140.2,AT1G67325.1
Me1_v2_0061140.3,AT1G67325.1
Me1_v2_0061140.4,AT1G67325.1
Me1_v2_0061140.5,AT1G67325.1
Me1_v2_0061150.1,AT4G35870.1
Me1_v2_0061160.1,AT4G35870.1
Me1_v2_0061170.1,AT2G27680.1
Me1_v2_0061170.2,AT2G27680.1
Me1_v2_0061200.1,AT1G14650.2
Me1_v2_0061210.1,AT1G14650.2
Me1_v2_0061220.2,AT4G18100.1
Me1_v2_0061220.3,AT4G18100.1
Me1_v2_0061220.4,AT4G18100.1
Me1_v2_0061220.5,AT4G18100.1
Me1_v2_0061220.6,AT4G18100.1
Me1_v2_0061220.7,AT4G18100.1
Me1_v2_0061220.1,AT4G18100.1
Me1_v2_0061230.1,AT3G08640.1
Me1_v2_0061240.1,AT4G14950.1
Me1_v2_0061250.1,AT3G20390.1
Me1_v2_0061250.2,AT3G20390.1
Me1_v2_0061250.3,AT3G20390.1
Me1_v2_0061250.4,AT3G20390.1
Me1_v2_0061260.1,AT5G55490.7
Me1_v2_0061260.2,AT5G55490.7
Me1_v2_0061260.3,AT5G55490.7
Me1_v2_0061280.1,AT5G06140.1
Me1_v2_0061340.1,AT2G01730.2
Me1_v2_0061350.1,AT1G59760.1
Me1_v2_0061360.1,AT2G37840.1
Me1_v2_0061380.1,AT2G37840.3
Me1_v2_0061380.2,AT2G37840.3
Me1_v2_0061380.3,AT2G37840.3
Me1_v2_0061380.4,AT2G37840.3
Me1_v2_0061400.1,AT3G25220.1
Me1_v2_0061400.2,AT3G25220.1
Me1_v2_0061400.3,AT5G48580.1
Me1_v2_0061410.1,AT5G58920.1
Me1_v2_0061420.1,AT3G56510.3
Me1_v2_0061420.2,AT3G56510.3
Me1_v2_0061430.1,AT3G56510.3
Me1_v2_0061440.1,AT5G16715.1
Me1_v2_0061450.1,AT3G56510.3
Me1_v2_0061460.1,AT3G16910.1
Me1_v2_0061460.2,AT3G16910.1
Me1_v2_0061460.3,AT3G16910.1
Me1_v2_0061490.1,AT5G60790.1
Me1_v2_0061490.2,AT5G60790.1
Me1_v2_0061530.1,AT3G24730.1
Me1_v2_0061530.10,AT3G24730.1
Me1_v2_0061530.11,AT3G24730.1
Me1_v2_0061530.12,AT3G24730.1
Me1_v2_0061530.13,AT3G24730.1
Me1_v2_0061530.14,AT3G24730.1
Me1_v2_0061530.15,AT3G24730.1
Me1_v2_0061530.16,AT3G24730.1
Me1_v2_0061530.17,AT3G24730.1
Me1_v2_0061530.18,AT3G24730.1
Me1_v2_0061530.19,AT3G24730.1
Me1_v2_0061530.2,AT3G24730.1
Me1_v2_0061530.3,AT3G24730.1
Me1_v2_0061530.4,AT3G24730.1
Me1_v2_0061530.5,AT3G24730.1
Me1_v2_0061530.6,AT3G24730.1
Me1_v2_0061530.7,AT3G24730.1
Me1_v2_0061530.8,AT3G24730.1
Me1_v2_0061530.9,AT3G24730.1
Me1_v2_0061540.1,AT4G05390.1
Me1_v2_0061540.2,AT4G05390.1
Me1_v2_0061540.3,AT4G05390.1
Me1_v2_0061540.4,AT4G05390.1
Me1_v2_0061560.1,AT5G58140.1
Me1_v2_0061580.1,AT2G18790.2
Me1_v2_0061590.1,AT2G18790.2
Me1_v2_0061600.1,ATMG00860.1
Me1_v2_0061610.1,ATMG00860.1
Me1_v2_0061630.1,AT2G29630.1
Me1_v2_0061650.1,AT1G79050.1
Me1_v2_0061660.1,AT2G13440.1
Me1_v2_0061670.1,AT4G32700.2
Me1_v2_0061690.1,AT4G17300.1
Me1_v2_0061700.1,AT4G14880.3
Me1_v2_0061710.1,AT1G07930.2
Me1_v2_0061720.1,AT4G25120.1
Me1_v2_0061760.1,AT5G35170.1
Me1_v2_0061760.10,AT5G35170.1
Me1_v2_0061760.11,AT5G35170.1
Me1_v2_0061760.12,AT5G35170.1
